{{0.0;0;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[150.0, 100.0];ACTION_NIL;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,986,0.0 : 10.0,-1.0 : -1.0,122.0]
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[3,9,1352,40.0 : 0.0,-1.0 : -1.0,1682.0]
[4,3,1220,40.0 : 80.0,-1.0 : -1.0,8242.0]
[0,1,1318,40.0 : 100.0,-1.0 : -1.0,11882.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[4,3,1127,70.0 : 50.0,-1.0 : -1.0,7642.0]
[5,5,1353,70.0 : 60.0,-1.0 : -1.0,8762.0]
[3,9,1349,88.0 : 0.0,-1.0 : -1.0,7922.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,88.0 : 0.0,-1.0 : -1.0,7922.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1343,168.0 : 0.0,-1.0 : -1.0,28562.0]
[3,9,1343,168.0 : 0.0,-1.0 : -1.0,28562.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[3,9,1338,216.0 : 0.0,-1.0 : -1.0,47090.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[3,9,1338,216.0 : 0.0,-1.0 : -1.0,47090.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[3,9,1334,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1334,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
},ACTION_USE}
{{15.0;98;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[40.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1354,0.0 : 0.0,-1.0 : -1.0,2.0]
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[3,9,1352,48.0 : 0.0,-1.0 : -1.0,2402.0]
[4,3,1220,40.0 : 80.0,-1.0 : -1.0,8242.0]
[0,1,1318,40.0 : 100.0,-1.0 : -1.0,11882.0]
[3,9,1352,48.0 : 0.0,-1.0 : -1.0,2402.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[3,9,1349,88.0 : 0.0,-1.0 : -1.0,7922.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,88.0 : 0.0,-1.0 : -1.0,7922.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1343,176.0 : 0.0,-1.0 : -1.0,31330.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[3,9,1343,176.0 : 0.0,-1.0 : -1.0,31330.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[3,9,1338,216.0 : 0.0,-1.0 : -1.0,47090.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[3,9,1338,216.0 : 0.0,-1.0 : -1.0,47090.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[3,9,1334,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1334,256.0 : 0.0,-1.0 : -1.0,66050.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
},ACTION_USE}
{{15.0;99;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[40.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1354,8.0 : 0.0,-1.0 : -1.0,82.0]
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[3,9,1354,8.0 : 0.0,-1.0 : -1.0,82.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[3,9,1352,48.0 : 0.0,-1.0 : -1.0,2402.0]
[4,3,1220,40.0 : 80.0,-1.0 : -1.0,8242.0]
[0,1,1318,40.0 : 100.0,-1.0 : -1.0,11882.0]
[5,5,1356,40.0 : 100.0,-1.0 : -1.0,11882.0]
[3,9,1352,48.0 : 0.0,-1.0 : -1.0,2402.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[3,9,1349,88.0 : 0.0,-1.0 : -1.0,7922.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,88.0 : 0.0,-1.0 : -1.0,7922.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1343,176.0 : 0.0,-1.0 : -1.0,31330.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[3,9,1343,176.0 : 0.0,-1.0 : -1.0,31330.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[3,9,1338,216.0 : 0.0,-1.0 : -1.0,47090.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[3,9,1338,216.0 : 0.0,-1.0 : -1.0,47090.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1334,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1334,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
},ACTION_LEFT}
{{15.0;100;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[30.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1354,8.0 : 0.0,-1.0 : -1.0,82.0]
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[3,9,1354,8.0 : 0.0,-1.0 : -1.0,82.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[0,1,1318,30.0 : 100.0,-1.0 : -1.0,11162.0]
[3,9,1352,48.0 : 0.0,-1.0 : -1.0,2402.0]
[4,3,1220,40.0 : 80.0,-1.0 : -1.0,8242.0]
[5,5,1356,40.0 : 90.0,-1.0 : -1.0,9962.0]
[3,9,1352,48.0 : 0.0,-1.0 : -1.0,2402.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,96.0 : 0.0,-1.0 : -1.0,9410.0]
[3,9,1349,96.0 : 0.0,-1.0 : -1.0,9410.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[3,9,1343,176.0 : 0.0,-1.0 : -1.0,31330.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[3,9,1343,176.0 : 0.0,-1.0 : -1.0,31330.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[3,9,1338,224.0 : 0.0,-1.0 : -1.0,50626.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1338,224.0 : 0.0,-1.0 : -1.0,50626.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1334,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1334,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
},ACTION_RIGHT}
{{16.0;101;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[40.0, 100.0];ACTION_RIGHT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[3,9,1354,8.0 : 0.0,-1.0 : -1.0,82.0]
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[3,9,1354,8.0 : 0.0,-1.0 : -1.0,82.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[0,1,1318,40.0 : 100.0,-1.0 : -1.0,11882.0]
[3,9,1352,56.0 : 0.0,-1.0 : -1.0,3250.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[3,9,1352,56.0 : 0.0,-1.0 : -1.0,3250.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,96.0 : 0.0,-1.0 : -1.0,9410.0]
[3,9,1349,96.0 : 0.0,-1.0 : -1.0,9410.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[3,9,1343,184.0 : 0.0,-1.0 : -1.0,34226.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[3,9,1343,184.0 : 0.0,-1.0 : -1.0,34226.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[3,9,1338,224.0 : 0.0,-1.0 : -1.0,50626.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1338,224.0 : 0.0,-1.0 : -1.0,50626.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[3,9,1334,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1334,264.0 : 0.0,-1.0 : -1.0,70226.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
},ACTION_LEFT}
{{16.0;102;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[30.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[3,9,1354,16.0 : 0.0,-1.0 : -1.0,290.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[3,9,1354,16.0 : 0.0,-1.0 : -1.0,290.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[0,1,1318,30.0 : 100.0,-1.0 : -1.0,11162.0]
[3,9,1352,56.0 : 0.0,-1.0 : -1.0,3250.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[3,9,1352,56.0 : 0.0,-1.0 : -1.0,3250.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,96.0 : 0.0,-1.0 : -1.0,9410.0]
[3,9,1349,96.0 : 0.0,-1.0 : -1.0,9410.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[3,9,1343,184.0 : 0.0,-1.0 : -1.0,34226.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[3,9,1343,184.0 : 0.0,-1.0 : -1.0,34226.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[3,9,1338,224.0 : 0.0,-1.0 : -1.0,50626.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1338,224.0 : 0.0,-1.0 : -1.0,50626.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1334,272.0 : 0.0,-1.0 : -1.0,74530.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1334,272.0 : 0.0,-1.0 : -1.0,74530.0]
},ACTION_USE}
{{16.0;103;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[30.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[3,9,1354,16.0 : 0.0,-1.0 : -1.0,290.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[3,9,1354,16.0 : 0.0,-1.0 : -1.0,290.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[0,1,1318,30.0 : 100.0,-1.0 : -1.0,11162.0]
[5,5,1357,30.0 : 100.0,-1.0 : -1.0,11162.0]
[3,9,1352,56.0 : 0.0,-1.0 : -1.0,3250.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[3,9,1352,56.0 : 0.0,-1.0 : -1.0,3250.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,104.0 : 0.0,-1.0 : -1.0,11026.0]
[3,9,1349,104.0 : 0.0,-1.0 : -1.0,11026.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[3,9,1343,184.0 : 0.0,-1.0 : -1.0,34226.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[3,9,1343,184.0 : 0.0,-1.0 : -1.0,34226.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1338,232.0 : 0.0,-1.0 : -1.0,54290.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[3,9,1338,232.0 : 0.0,-1.0 : -1.0,54290.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1334,272.0 : 0.0,-1.0 : -1.0,74530.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1334,272.0 : 0.0,-1.0 : -1.0,74530.0]
},ACTION_LEFT}
{{16.0;104;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[20.0, 100.0];ACTION_LEFT;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[3,9,1354,16.0 : 0.0,-1.0 : -1.0,290.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[3,9,1354,16.0 : 0.0,-1.0 : -1.0,290.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
[4,3,1023,20.0 : 20.0,-1.0 : -1.0,882.0]
[4,3,1216,20.0 : 80.0,-1.0 : -1.0,7002.0]
[4,3,1264,20.0 : 90.0,-1.0 : -1.0,8722.0]
[0,1,1318,20.0 : 100.0,-1.0 : -1.0,10642.0]
[4,3,1218,30.0 : 80.0,-1.0 : -1.0,7522.0]
[5,5,1357,30.0 : 90.0,-1.0 : -1.0,9242.0]
[4,3,1222,50.0 : 80.0,-1.0 : -1.0,9162.0]
[3,9,1352,64.0 : 0.0,-1.0 : -1.0,4226.0]
[4,3,1224,60.0 : 80.0,-1.0 : -1.0,10282.0]
[4,3,1269,60.0 : 90.0,-1.0 : -1.0,12002.0]
[3,9,1352,64.0 : 0.0,-1.0 : -1.0,4226.0]
[4,3,1089,70.0 : 40.0,-1.0 : -1.0,6722.0]
[4,3,1091,80.0 : 40.0,-1.0 : -1.0,8242.0]
[3,9,1349,104.0 : 0.0,-1.0 : -1.0,11026.0]
[3,9,1349,104.0 : 0.0,-1.0 : -1.0,11026.0]
[4,3,1234,130.0 : 80.0,-1.0 : -1.0,23722.0]
[4,3,1236,140.0 : 80.0,-1.0 : -1.0,26442.0]
[4,3,1242,170.0 : 80.0,-1.0 : -1.0,35802.0]
[4,3,1244,180.0 : 80.0,-1.0 : -1.0,39322.0]
[3,9,1343,192.0 : 0.0,-1.0 : -1.0,37250.0]
[4,3,1105,190.0 : 40.0,-1.0 : -1.0,38162.0]
[3,9,1343,192.0 : 0.0,-1.0 : -1.0,37250.0]
[4,3,1107,200.0 : 40.0,-1.0 : -1.0,42082.0]
[4,3,1109,210.0 : 40.0,-1.0 : -1.0,46202.0]
[4,3,1111,220.0 : 40.0,-1.0 : -1.0,50522.0]
[4,3,1145,220.0 : 50.0,-1.0 : -1.0,51442.0]
[3,9,1338,232.0 : 0.0,-1.0 : -1.0,54290.0]
[4,3,1250,230.0 : 80.0,-1.0 : -1.0,59922.0]
[4,3,1291,230.0 : 90.0,-1.0 : -1.0,61642.0]
[3,9,1338,232.0 : 0.0,-1.0 : -1.0,54290.0]
[4,3,1252,240.0 : 80.0,-1.0 : -1.0,64642.0]
[4,3,1293,240.0 : 90.0,-1.0 : -1.0,66362.0]
[4,3,1254,250.0 : 80.0,-1.0 : -1.0,69562.0]
[4,3,1295,250.0 : 90.0,-1.0 : -1.0,71282.0]
[4,3,1256,260.0 : 80.0,-1.0 : -1.0,74682.0]
[4,3,1297,260.0 : 90.0,-1.0 : -1.0,76402.0]
[3,9,1334,272.0 : 0.0,-1.0 : -1.0,74530.0]
[4,3,1258,270.0 : 80.0,-1.0 : -1.0,80002.0]
[4,3,1299,270.0 : 90.0,-1.0 : -1.0,81722.0]
[3,9,1334,272.0 : 0.0,-1.0 : -1.0,74530.0]
},ACTION_USE}
{{17.0;105;NO_WINNER;false;[300.0, 110.0];10;1.0;[0.0, 0.0];[20.0, 100.0];ACTION_USE;1;0;0;1000;true;[ACTION_USE, ACTION_LEFT, ACTION_RIGHT];{};
[4,3,1019,0.0 : 20.0,-1.0 : -1.0,442.0]
[4,3,988,10.0 : 10.0,-1.0 : -1.0,242.0]
[4,3,1021,10.0 : 20.0,-1.0 : -1.0,562.0]
[3,9,1354,24.0 : 0.0,-1.0 : -1.0,626.0]
[4,3,990,20.0 : 10.0,-1.0 : -1.0,562.0]
